Timestamp,	Gyro_x,	Gyro_y,	Gyro_z,	Acc_x,	Acc_y,	Acc_z,	Orie_x,	Orie_y,	Orie_z,	Orie_w,	Temp_C
15:34:49.22,	0.002,	-0.043,	0.032,	0.220,	-0.240,	0.510,	0.014,	-0.025,	0.587,	0.809,	7.00
15:34:49.27,	-0.006,	-0.046,	0.033,	0.210,	-0.220,	0.560,	0.014,	-0.026,	0.584,	0.811,	7.00
15:34:49.31,	0.003,	-0.047,	0.032,	0.190,	-0.210,	0.590,	0.014,	-0.027,	0.581,	0.813,	7.00
15:34:49.36,	0.009,	-0.046,	0.029,	0.180,	-0.210,	0.620,	0.015,	-0.029,	0.579,	0.815,	7.00
15:34:49.40,	-0.003,	-0.048,	0.032,	0.150,	-0.210,	0.640,	0.015,	-0.030,	0.577,	0.816,	7.00
15:34:49.45,	-0.016,	-0.056,	0.036,	0.130,	-0.190,	0.690,	0.015,	-0.031,	0.575,	0.817,	7.00
15:34:49.49,	-0.021,	-0.060,	0.036,	0.100,	-0.160,	0.690,	0.016,	-0.033,	0.576,	0.817,	7.00
15:34:49.54,	-0.018,	-0.071,	0.034,	0.060,	-0.150,	0.690,	0.016,	-0.034,	0.575,	0.817,	7.00
15:34:49.59,	-0.017,	-0.071,	0.036,	0.030,	-0.150,	0.670,	0.016,	-0.036,	0.574,	0.818,	7.00
15:34:49.64,	-0.011,	-0.056,	0.034,	0.010,	-0.110,	0.660,	0.017,	-0.037,	0.572,	0.819,	7.00
15:34:49.69,	-0.008,	-0.046,	0.033,	0.000,	-0.130,	0.630,	0.017,	-0.038,	0.572,	0.819,	7.00
15:34:49.73,	0.000,	-0.043,	0.033,	-0.040,	-0.130,	0.620,	0.017,	-0.039,	0.571,	0.820,	7.00
15:34:49.77,	-0.002,	-0.047,	0.036,	-0.030,	-0.140,	0.600,	0.018,	-0.040,	0.568,	0.822,	7.00
15:34:49.82,	-0.007,	-0.044,	0.037,	-0.050,	-0.090,	0.550,	0.018,	-0.041,	0.568,	0.822,	7.00
15:34:49.87,	-0.006,	-0.042,	0.039,	-0.100,	-0.110,	0.510,	0.018,	-0.041,	0.566,	0.823,	7.00
15:34:49.91,	0.009,	-0.032,	0.033,	-0.110,	-0.100,	0.450,	0.018,	-0.042,	0.565,	0.824,	7.00
15:34:49.96,	0.020,	-0.018,	0.032,	-0.120,	-0.110,	0.410,	0.019,	-0.042,	0.564,	0.824,	7.00
15:34:50.00,	0.028,	-0.002,	0.030,	-0.140,	-0.140,	0.380,	0.019,	-0.042,	0.564,	0.825,	7.00
15:34:50.05,	0.030,	0.004,	0.030,	-0.120,	-0.120,	0.310,	0.019,	-0.041,	0.563,	0.825,	7.00
15:34:50.10,	0.031,	0.008,	0.029,	-0.130,	-0.130,	0.230,	0.019,	-0.041,	0.564,	0.825,	7.00
15:34:50.14,	0.040,	0.011,	0.029,	-0.120,	-0.150,	0.130,	0.019,	-0.040,	0.561,	0.826,	7.00
15:34:50.19,	0.046,	0.020,	0.028,	-0.130,	-0.160,	0.060,	0.019,	-0.039,	0.560,	0.827,	7.00
15:34:50.23,	0.050,	0.031,	0.029,	-0.110,	-0.180,	0.010,	0.019,	-0.038,	0.558,	0.829,	7.00
15:34:50.28,	0.063,	0.053,	0.023,	-0.090,	-0.170,	-0.040,	0.019,	-0.037,	0.557,	0.830,	7.00
15:34:50.32,	0.080,	0.066,	0.026,	-0.080,	-0.210,	-0.080,	0.020,	-0.035,	0.557,	0.830,	7.00
15:34:50.37,	0.084,	0.077,	0.022,	-0.050,	-0.260,	-0.160,	0.020,	-0.033,	0.554,	0.831,	7.00
15:34:50.42,	0.084,	0.084,	0.024,	-0.020,	-0.270,	-0.230,	0.020,	-0.030,	0.553,	0.832,	7.00
15:34:50.46,	0.087,	0.089,	0.022,	0.000,	-0.280,	-0.400,	0.020,	-0.028,	0.552,	0.833,	7.00
15:34:50.51,	0.091,	0.097,	0.023,	0.010,	-0.320,	-0.560,	0.019,	-0.026,	0.550,	0.834,	7.00
15:34:50.55,	0.099,	0.110,	0.024,	0.030,	-0.330,	-0.680,	0.019,	-0.023,	0.549,	0.835,	7.00
15:34:50.60,	0.107,	0.128,	0.026,	0.060,	-0.340,	-0.770,	0.019,	-0.021,	0.549,	0.835,	7.00
15:34:50.64,	0.114,	0.136,	0.022,	0.110,	-0.370,	-0.890,	0.019,	-0.018,	0.549,	0.835,	7.00
15:34:50.70,	0.126,	0.137,	0.020,	0.160,	-0.420,	-0.960,	0.019,	-0.015,	0.547,	0.837,	7.00
15:34:50.74,	0.114,	0.140,	0.020,	0.190,	-0.420,	-1.100,	0.018,	-0.013,	0.545,	0.838,	7.00
15:34:50.79,	0.111,	0.152,	0.022,	0.200,	-0.460,	-1.230,	0.017,	-0.010,	0.543,	0.840,	7.00
15:34:50.84,	0.114,	0.161,	0.020,	0.270,	-0.440,	-1.390,	0.016,	-0.008,	0.540,	0.841,	7.00
15:34:50.88,	0.120,	0.162,	0.016,	0.270,	-0.460,	-1.550,	0.016,	-0.007,	0.539,	0.842,	7.00
15:34:50.93,	0.121,	0.161,	0.019,	0.250,	-0.500,	-1.630,	0.015,	-0.005,	0.537,	0.844,	7.00
15:34:50.97,	0.120,	0.157,	0.014,	0.310,	-0.480,	-1.730,	0.014,	-0.004,	0.534,	0.845,	7.00
15:34:51.02,	0.116,	0.157,	0.016,	0.300,	-0.440,	-1.800,	0.013,	-0.003,	0.531,	0.847,	7.00
15:34:51.06,	0.112,	0.162,	0.016,	0.310,	-0.500,	-1.930,	0.013,	-0.003,	0.528,	0.849,	7.00
15:34:51.11,	0.113,	0.161,	0.016,	0.320,	-0.460,	-2.010,	0.012,	-0.002,	0.526,	0.850,	7.00
15:34:51.15,	0.103,	0.159,	0.018,	0.340,	-0.470,	-2.090,	0.011,	-0.002,	0.526,	0.850,	7.00
15:34:51.20,	0.092,	0.144,	0.019,	0.330,	-0.450,	-2.270,	0.009,	-0.002,	0.523,	0.852,	7.00
15:34:51.25,	0.083,	0.131,	0.023,	0.350,	-0.400,	-2.370,	0.009,	-0.002,	0.519,	0.855,	7.00
15:34:51.29,	0.083,	0.118,	0.022,	0.350,	-0.400,	-2.410,	0.008,	-0.003,	0.514,	0.857,	7.00
15:34:51.34,	0.076,	0.110,	0.023,	0.330,	-0.410,	-2.440,	0.007,	-0.004,	0.509,	0.861,	7.00
15:34:51.39,	0.057,	0.102,	0.027,	0.320,	-0.340,	-2.430,	0.006,	-0.004,	0.505,	0.863,	7.00
15:34:51.43,	0.044,	0.097,	0.027,	0.320,	-0.330,	-2.410,	0.005,	-0.005,	0.500,	0.866,	7.00
15:34:51.48,	0.042,	0.083,	0.026,	0.320,	-0.310,	-2.410,	0.005,	-0.006,	0.496,	0.869,	7.00
15:34:51.52,	0.039,	0.054,	0.028,	0.300,	-0.290,	-2.390,	0.004,	-0.008,	0.490,	0.872,	7.00
15:34:51.57,	0.020,	0.028,	0.029,	0.260,	-0.260,	-2.410,	0.004,	-0.010,	0.484,	0.875,	7.00
15:34:51.61,	-0.006,	0.013,	0.033,	0.250,	-0.240,	-2.380,	0.003,	-0.011,	0.478,	0.878,	7.00
15:34:51.66,	-0.016,	0.008,	0.033,	0.210,	-0.200,	-2.320,	0.002,	-0.013,	0.474,	0.881,	7.00
15:34:51.71,	-0.019,	-0.006,	0.030,	0.210,	-0.180,	-2.200,	0.002,	-0.015,	0.469,	0.883,	7.00
15:34:51.76,	-0.038,	-0.032,	0.032,	0.210,	-0.190,	-2.080,	0.001,	-0.017,	0.469,	0.883,	7.00
15:34:51.80,	-0.059,	-0.059,	0.036,	0.160,	-0.120,	-1.910,	0.000,	-0.020,	0.464,	0.886,	7.00
15:34:51.85,	-0.063,	-0.077,	0.037,	0.120,	-0.060,	-1.790,	-0.000,	-0.023,	0.458,	0.889,	7.00
15:34:51.89,	-0.067,	-0.079,	0.033,	0.090,	-0.060,	-1.680,	-0.001,	-0.026,	0.454,	0.891,	7.00
15:34:51.94,	-0.077,	-0.087,	0.037,	0.080,	-0.010,	-1.580,	-0.002,	-0.028,	0.448,	0.894,	7.00
15:34:51.98,	-0.096,	-0.098,	0.041,	0.040,	0.010,	-1.500,	-0.003,	-0.032,	0.444,	0.895,	7.00
15:34:52.03,	-0.108,	-0.116,	0.043,	0.010,	0.070,	-1.370,	-0.004,	-0.034,	0.441,	0.897,	7.00
15:34:52.08,	-0.107,	-0.131,	0.044,	-0.020,	0.120,	-1.250,	-0.005,	-0.038,	0.437,	0.899,	7.00
15:34:52.12,	-0.112,	-0.136,	0.043,	-0.080,	0.180,	-1.070,	-0.006,	-0.042,	0.433,	0.900,	7.00
15:34:52.17,	-0.126,	-0.136,	0.048,	-0.120,	0.230,	-0.940,	-0.007,	-0.045,	0.429,	0.902,	7.00
15:34:52.22,	-0.134,	-0.136,	0.048,	-0.170,	0.290,	-0.840,	-0.009,	-0.049,	0.424,	0.904,	7.00
15:34:52.26,	-0.134,	-0.137,	0.043,	-0.230,	0.340,	-0.860,	-0.010,	-0.053,	0.422,	0.905,	7.00
15:34:52.31,	-0.131,	-0.142,	0.044,	-0.240,	0.380,	-0.840,	-0.011,	-0.056,	0.422,	0.905,	7.00
15:34:52.36,	-0.130,	-0.146,	0.043,	-0.290,	0.390,	-0.850,	-0.012,	-0.059,	0.420,	0.906,	7.00
15:34:52.41,	-0.136,	-0.142,	0.041,	-0.380,	0.430,	-0.800,	-0.013,	-0.061,	0.418,	0.906,	7.00
15:34:52.46,	-0.141,	-0.139,	0.039,	-0.380,	0.480,	-0.740,	-0.014,	-0.064,	0.415,	0.908,	7.00
15:34:52.50,	-0.139,	-0.133,	0.041,	-0.410,	0.510,	-0.680,	-0.014,	-0.065,	0.411,	0.909,	7.00
15:34:52.55,	-0.134,	-0.132,	0.037,	-0.430,	0.520,	-0.650,	-0.015,	-0.067,	0.410,	0.909,	7.00
15:34:52.60,	-0.129,	-0.133,	0.038,	-0.460,	0.550,	-0.620,	-0.015,	-0.068,	0.409,	0.910,	7.00
15:34:52.65,	-0.128,	-0.128,	0.034,	-0.490,	0.540,	-0.660,	-0.015,	-0.069,	0.408,	0.910,	7.00
15:34:52.70,	-0.118,	-0.116,	0.030,	-0.470,	0.570,	-0.630,	-0.015,	-0.070,	0.408,	0.910,	7.00
15:34:52.74,	-0.110,	-0.108,	0.029,	-0.490,	0.540,	-0.600,	-0.015,	-0.070,	0.407,	0.911,	7.00
15:34:52.79,	-0.112,	-0.107,	0.028,	-0.480,	0.540,	-0.490,	-0.015,	-0.071,	0.407,	0.910,	7.00
15:34:52.84,	-0.110,	-0.107,	0.026,	-0.500,	0.570,	-0.420,	-0.015,	-0.071,	0.408,	0.910,	7.00
15:34:52.88,	-0.110,	-0.102,	0.024,	-0.470,	0.580,	-0.280,	-0.015,	-0.071,	0.408,	0.910,	7.00
15:34:52.93,	-0.098,	-0.092,	0.021,	-0.470,	0.580,	-0.220,	-0.015,	-0.071,	0.410,	0.909,	7.00
15:34:52.98,	-0.086,	-0.087,	0.016,	-0.460,	0.550,	-0.150,	-0.014,	-0.070,	0.413,	0.908,	7.00
15:34:53.02,	-0.081,	-0.078,	0.017,	-0.440,	0.510,	-0.080,	-0.014,	-0.070,	0.413,	0.908,	7.00
15:34:53.07,	-0.081,	-0.078,	0.013,	-0.430,	0.510,	-0.020,	-0.013,	-0.070,	0.415,	0.907,	7.00
15:34:53.11,	-0.072,	-0.080,	0.013,	-0.400,	0.520,	0.100,	-0.013,	-0.070,	0.415,	0.907,	7.00
15:34:53.16,	-0.069,	-0.079,	0.009,	-0.410,	0.480,	0.210,	-0.012,	-0.069,	0.417,	0.906,	7.00
15:34:53.21,	-0.071,	-0.081,	0.010,	-0.400,	0.480,	0.380,	-0.011,	-0.069,	0.419,	0.905,	7.00
15:34:53.25,	-0.073,	-0.083,	0.006,	-0.390,	0.490,	0.500,	-0.011,	-0.069,	0.421,	0.904,	7.00
15:34:53.30,	-0.063,	-0.089,	0.004,	-0.360,	0.460,	0.590,	-0.010,	-0.069,	0.423,	0.904,	7.00
15:34:53.34,	-0.054,	-0.093,	0.000,	-0.370,	0.470,	0.630,	-0.009,	-0.069,	0.425,	0.902,	7.00
15:34:53.39,	-0.057,	-0.097,	-0.001,	-0.380,	0.440,	0.680,	-0.008,	-0.069,	0.429,	0.901,	7.00
15:34:53.44,	-0.061,	-0.102,	0.000,	-0.390,	0.420,	0.650,	-0.007,	-0.069,	0.432,	0.899,	7.00
15:34:53.52,	-0.070,	-0.123,	0.000,	-0.400,	0.420,	0.670,	-0.005,	-0.070,	0.439,	0.896,	7.00
15:34:53.57,	-0.074,	-0.148,	-0.001,	-0.410,	0.410,	0.690,	-0.005,	-0.071,	0.439,	0.896,	7.00
15:34:53.61,	-0.081,	-0.168,	-0.002,	-0.450,	0.410,	0.730,	-0.004,	-0.072,	0.442,	0.894,	7.00
15:34:53.66,	-0.087,	-0.180,	-0.003,	-0.480,	0.400,	0.710,	-0.002,	-0.073,	0.446,	0.892,	7.00
15:34:53.71,	-0.089,	-0.188,	-0.007,	-0.520,	0.400,	0.720,	-0.001,	-0.074,	0.449,	0.890,	7.00
15:34:53.75,	-0.098,	-0.204,	-0.007,	-0.520,	0.400,	0.740,	-0.000,	-0.075,	0.453,	0.888,	7.00
15:34:53.80,	-0.107,	-0.222,	-0.002,	-0.540,	0.380,	0.720,	0.001,	-0.076,	0.457,	0.886,	7.00
15:34:53.85,	-0.126,	-0.246,	-0.003,	-0.570,	0.390,	0.740,	0.002,	-0.078,	0.460,	0.884,	7.00
15:34:53.89,	-0.132,	-0.269,	0.000,	-0.600,	0.400,	0.790,	0.003,	-0.079,	0.465,	0.882,	7.00
15:34:53.93,	-0.136,	-0.284,	-0.006,	-0.620,	0.400,	0.850,	0.004,	-0.081,	0.470,	0.879,	7.00
15:34:53.98,	-0.141,	-0.296,	-0.004,	-0.660,	0.390,	0.940,	0.005,	-0.082,	0.476,	0.876,	7.00
15:34:54.03,	-0.151,	-0.311,	-0.002,	-0.680,	0.400,	1.030,	0.006,	-0.084,	0.481,	0.872,	7.00
15:34:54.08,	-0.157,	-0.318,	-0.003,	-0.710,	0.400,	1.100,	0.007,	-0.085,	0.488,	0.869,	7.00
15:34:54.12,	-0.163,	-0.330,	-0.003,	-0.740,	0.390,	1.100,	0.008,	-0.086,	0.494,	0.865,	7.00
15:34:54.17,	-0.174,	-0.343,	-0.002,	-0.740,	0.420,	1.130,	0.008,	-0.088,	0.494,	0.865,	7.00
15:34:54.21,	-0.180,	-0.352,	-0.002,	-0.770,	0.440,	1.150,	0.009,	-0.089,	0.499,	0.862,	7.00
15:34:54.26,	-0.179,	-0.366,	-0.004,	-0.820,	0.430,	1.170,	0.010,	-0.091,	0.506,	0.858,	7.00
15:34:54.31,	-0.179,	-0.374,	-0.007,	-0.830,	0.460,	1.190,	0.011,	-0.092,	0.513,	0.853,	7.00
15:34:54.35,	-0.181,	-0.363,	-0.008,	-0.860,	0.480,	1.200,	0.012,	-0.093,	0.520,	0.849,	7.00
15:34:54.40,	-0.179,	-0.358,	-0.007,	-0.870,	0.470,	1.210,	0.013,	-0.094,	0.527,	0.844,	7.00
15:34:54.44,	-0.180,	-0.351,	-0.010,	-0.900,	0.480,	1.190,	0.014,	-0.094,	0.535,	0.840,	7.00
15:34:54.49,	-0.180,	-0.353,	-0.011,	-0.910,	0.470,	1.130,	0.015,	-0.095,	0.542,	0.835,	7.00
15:34:54.53,	-0.180,	-0.353,	-0.014,	-0.930,	0.480,	1.010,	0.016,	-0.095,	0.548,	0.831,	7.00
15:34:54.58,	-0.170,	-0.352,	-0.016,	-0.960,	0.500,	0.920,	0.017,	-0.095,	0.556,	0.825,	7.00
15:34:54.63,	-0.161,	-0.336,	-0.018,	-0.970,	0.480,	0.850,	0.018,	-0.095,	0.563,	0.821,	7.00
15:34:54.68,	-0.153,	-0.311,	-0.023,	-0.970,	0.490,	0.790,	0.019,	-0.094,	0.570,	0.816,	7.00
15:34:54.72,	-0.147,	-0.293,	-0.026,	-0.950,	0.470,	0.810,	0.019,	-0.093,	0.570,	0.816,	7.00
15:34:54.77,	-0.141,	-0.288,	-0.027,	-0.930,	0.460,	0.740,	0.019,	-0.092,	0.576,	0.812,	7.00
15:34:54.82,	-0.132,	-0.280,	-0.033,	-0.930,	0.450,	0.640,	0.020,	-0.091,	0.583,	0.807,	7.00
15:34:54.87,	-0.123,	-0.266,	-0.036,	-0.910,	0.440,	0.550,	0.021,	-0.089,	0.590,	0.802,	7.00
15:34:54.92,	-0.108,	-0.246,	-0.038,	-0.890,	0.430,	0.450,	0.022,	-0.087,	0.597,	0.797,	7.00
15:34:54.97,	-0.097,	-0.226,	-0.046,	-0.870,	0.410,	0.400,	0.022,	-0.085,	0.604,	0.792,	7.00
15:34:55.01,	-0.092,	-0.207,	-0.046,	-0.850,	0.360,	0.370,	0.023,	-0.083,	0.611,	0.787,	7.00
15:34:55.06,	-0.081,	-0.192,	-0.048,	-0.820,	0.370,	0.340,	0.023,	-0.081,	0.617,	0.782,	7.00
15:34:55.11,	-0.071,	-0.179,	-0.050,	-0.780,	0.340,	0.350,	0.023,	-0.078,	0.623,	0.778,	7.00
15:34:55.15,	-0.058,	-0.162,	-0.054,	-0.720,	0.300,	0.350,	0.024,	-0.076,	0.628,	0.775,	7.00
15:34:55.19,	-0.052,	-0.151,	-0.058,	-0.720,	0.290,	0.330,	0.024,	-0.074,	0.633,	0.771,	7.00
15:34:55.24,	-0.042,	-0.141,	-0.058,	-0.670,	0.260,	0.300,	0.024,	-0.072,	0.638,	0.767,	7.00
15:34:55.29,	-0.032,	-0.119,	-0.061,	-0.660,	0.270,	0.290,	0.025,	-0.070,	0.641,	0.764,	7.00
15:34:55.33,	-0.022,	-0.108,	-0.064,	-0.610,	0.230,	0.250,	0.025,	-0.068,	0.644,	0.761,	7.00
15:34:55.38,	-0.013,	-0.088,	-0.068,	-0.580,	0.210,	0.300,	0.025,	-0.066,	0.643,	0.762,	7.00
15:34:55.43,	-0.009,	-0.078,	-0.070,	-0.550,	0.170,	0.340,	0.025,	-0.065,	0.647,	0.759,	7.00
15:34:55.47,	-0.006,	-0.072,	-0.071,	-0.530,	0.150,	0.340,	0.025,	-0.063,	0.649,	0.757,	7.00
15:34:55.51,	0.003,	-0.070,	-0.073,	-0.530,	0.160,	0.330,	0.026,	-0.062,	0.652,	0.756,	7.00
15:34:55.56,	0.012,	-0.070,	-0.074,	-0.500,	0.110,	0.240,	0.026,	-0.061,	0.654,	0.754,	7.00
15:34:55.61,	0.018,	-0.060,	-0.077,	-0.500,	0.070,	0.200,	0.026,	-0.059,	0.656,	0.752,	7.00
15:34:55.65,	0.019,	-0.053,	-0.078,	-0.500,	0.050,	0.050,	0.027,	-0.058,	0.657,	0.751,	7.00
15:34:55.70,	0.022,	-0.046,	-0.081,	-0.460,	0.060,	-0.090,	0.027,	-0.057,	0.658,	0.750,	7.00
15:34:55.75,	0.026,	-0.044,	-0.081,	-0.480,	0.040,	-0.180,	0.027,	-0.056,	0.659,	0.750,	7.00
15:34:55.80,	0.027,	-0.053,	-0.081,	-0.480,	0.010,	-0.330,	0.028,	-0.055,	0.659,	0.750,	7.00
15:34:55.84,	0.022,	-0.062,	-0.082,	-0.500,	0.000,	-0.520,	0.028,	-0.054,	0.661,	0.748,	7.00
15:34:55.89,	0.024,	-0.066,	-0.082,	-0.540,	-0.010,	-0.690,	0.029,	-0.054,	0.659,	0.749,	7.00
15:34:55.93,	0.022,	-0.070,	-0.083,	-0.540,	-0.020,	-0.840,	0.029,	-0.053,	0.659,	0.750,	7.00
15:34:55.98,	0.026,	-0.068,	-0.083,	-0.580,	-0.020,	-0.990,	0.030,	-0.053,	0.658,	0.751,	7.00
15:34:56.03,	0.022,	-0.072,	-0.086,	-0.580,	-0.050,	-1.190,	0.030,	-0.053,	0.657,	0.752,	7.00
15:34:56.07,	0.016,	-0.074,	-0.086,	-0.590,	-0.050,	-1.340,	0.030,	-0.053,	0.657,	0.752,	7.00
15:34:56.12,	0.013,	-0.082,	-0.088,	-0.600,	-0.050,	-1.480,	0.030,	-0.053,	0.655,	0.753,	7.00
15:34:56.16,	0.012,	-0.090,	-0.088,	-0.630,	-0.050,	-1.550,	0.030,	-0.053,	0.654,	0.754,	7.00
15:34:56.21,	0.009,	-0.096,	-0.089,	-0.650,	-0.040,	-1.700,	0.030,	-0.053,	0.653,	0.755,	7.00
15:34:56.26,	0.003,	-0.097,	-0.090,	-0.660,	-0.050,	-1.810,	0.030,	-0.054,	0.651,	0.756,	7.00
15:34:56.30,	0.003,	-0.092,	-0.089,	-0.670,	-0.030,	-1.930,	0.030,	-0.054,	0.650,	0.757,	7.00
15:34:56.35,	0.001,	-0.086,	-0.092,	-0.690,	-0.070,	-2.010,	0.030,	-0.054,	0.649,	0.759,	7.00
15:34:56.40,	0.000,	-0.084,	-0.087,	-0.660,	-0.050,	-2.120,	0.030,	-0.055,	0.647,	0.760,	7.00
15:34:56.44,	-0.003,	-0.088,	-0.090,	-0.700,	-0.050,	-2.200,	0.029,	-0.055,	0.646,	0.761,	7.00
15:34:56.49,	-0.008,	-0.087,	-0.090,	-0.690,	-0.050,	-2.280,	0.029,	-0.055,	0.644,	0.763,	7.00
15:34:56.53,	-0.012,	-0.086,	-0.089,	-0.710,	-0.020,	-2.360,	0.029,	-0.055,	0.642,	0.764,	7.00
15:34:56.58,	-0.007,	-0.073,	-0.089,	-0.700,	-0.010,	-2.430,	0.028,	-0.055,	0.641,	0.765,	7.00
15:34:56.63,	-0.003,	-0.058,	-0.090,	-0.710,	-0.020,	-2.530,	0.028,	-0.056,	0.639,	0.766,	7.00
15:34:56.68,	-0.009,	-0.042,	-0.089,	-0.750,	-0.020,	-2.560,	0.029,	-0.057,	0.637,	0.769,	7.00
15:34:56.72,	-0.016,	-0.033,	-0.088,	-0.770,	-0.020,	-2.630,	0.029,	-0.057,	0.635,	0.770,	7.00
15:34:56.77,	-0.016,	-0.027,	-0.086,	-0.780,	-0.010,	-2.630,	0.030,	-0.058,	0.634,	0.771,	7.00
15:34:56.81,	-0.008,	-0.020,	-0.083,	-0.810,	-0.010,	-2.650,	0.030,	-0.058,	0.632,	0.772,	7.00
15:34:56.86,	-0.004,	-0.004,	-0.086,	-0.790,	-0.050,	-2.600,	0.030,	-0.058,	0.630,	0.773,	7.00
15:34:56.91,	-0.007,	0.023,	-0.086,	-0.780,	-0.050,	-2.560,	0.030,	-0.058,	0.629,	0.774,	7.00
15:34:56.96,	-0.012,	0.051,	-0.086,	-0.740,	-0.020,	-2.520,	0.029,	-0.057,	0.628,	0.776,	7.00
15:34:57.01,	-0.001,	0.069,	-0.090,	-0.700,	-0.030,	-2.430,	0.028,	-0.055,	0.626,	0.777,	7.00
15:34:57.05,	0.000,	0.080,	-0.092,	-0.620,	-0.020,	-2.340,	0.025,	-0.053,	0.625,	0.779,	7.00
15:34:57.10,	0.002,	0.098,	-0.091,	-0.540,	-0.040,	-2.230,	0.023,	-0.051,	0.623,	0.780,	7.00
15:34:57.15,	-0.004,	0.121,	-0.093,	-0.440,	-0.020,	-2.070,	0.021,	-0.048,	0.622,	0.782,	7.00
15:34:57.19,	-0.008,	0.144,	-0.092,	-0.390,	0.000,	-1.930,	0.018,	-0.045,	0.620,	0.783,	7.00
15:34:57.24,	0.002,	0.171,	-0.097,	-0.290,	0.000,	-1.730,	0.016,	-0.042,	0.619,	0.784,	7.00
15:34:57.29,	0.006,	0.184,	-0.098,	-0.200,	-0.030,	-1.570,	0.013,	-0.039,	0.617,	0.786,	7.00
15:34:57.33,	0.004,	0.204,	-0.094,	-0.070,	-0.020,	-1.340,	0.011,	-0.036,	0.616,	0.787,	7.00
15:34:57.38,	0.001,	0.219,	-0.093,	0.010,	-0.030,	-1.210,	0.008,	-0.032,	0.614,	0.789,	7.00
15:34:57.42,	0.009,	0.238,	-0.097,	0.140,	-0.010,	-1.040,	0.005,	-0.028,	0.612,	0.790,	7.00
15:34:57.47,	0.016,	0.260,	-0.096,	0.240,	-0.050,	-0.880,	0.002,	-0.024,	0.611,	0.792,	7.00
15:34:57.51,	0.011,	0.270,	-0.096,	0.370,	-0.030,	-0.630,	-0.001,	-0.020,	0.609,	0.793,	7.00
15:34:57.56,	0.006,	0.274,	-0.091,	0.460,	-0.010,	-0.470,	-0.003,	-0.017,	0.607,	0.794,	7.00
15:34:57.61,	0.002,	0.287,	-0.093,	0.520,	-0.020,	-0.360,	-0.006,	-0.014,	0.605,	0.796,	7.00
15:34:57.65,	0.007,	0.298,	-0.092,	0.630,	0.000,	-0.260,	-0.008,	-0.011,	0.604,	0.797,	7.00
15:34:57.70,	0.012,	0.304,	-0.092,	0.690,	-0.020,	-0.200,	-0.010,	-0.009,	0.602,	0.798,	7.00
15:34:57.75,	0.008,	0.307,	-0.092,	0.730,	-0.020,	-0.190,	-0.011,	-0.007,	0.600,	0.800,	7.00
15:34:57.79,	0.004,	0.308,	-0.093,	0.780,	-0.010,	-0.130,	-0.013,	-0.006,	0.599,	0.801,	7.00
15:34:57.84,	0.010,	0.310,	-0.094,	0.810,	-0.010,	-0.060,	-0.014,	-0.004,	0.597,	0.802,	7.00
15:34:57.88,	0.007,	0.313,	-0.092,	0.860,	-0.020,	0.020,	-0.014,	-0.004,	0.595,	0.803,	7.00
15:34:57.93,	0.000,	0.320,	-0.091,	0.890,	-0.010,	0.080,	-0.015,	-0.003,	0.593,	0.805,	7.00
15:34:57.98,	-0.001,	0.317,	-0.092,	0.890,	0.000,	0.160,	-0.016,	-0.002,	0.591,	0.806,	7.00
15:34:58.02,	0.001,	0.314,	-0.088,	0.930,	0.000,	0.210,	-0.016,	-0.002,	0.590,	0.807,	7.00
15:34:58.07,	0.002,	0.309,	-0.089,	0.930,	-0.010,	0.230,	-0.016,	-0.002,	0.588,	0.809,	7.00
15:34:58.13,	0.003,	0.312,	-0.091,	0.940,	-0.010,	0.250,	-0.016,	-0.001,	0.586,	0.810,	7.00
15:34:58.21,	-0.004,	0.318,	-0.088,	0.940,	0.000,	0.400,	-0.017,	-0.001,	0.583,	0.813,	7.00
15:34:58.25,	-0.010,	0.312,	-0.089,	0.980,	-0.020,	0.450,	-0.017,	-0.001,	0.581,	0.814,	7.00
15:34:58.30,	-0.008,	0.308,	-0.088,	0.980,	0.000,	0.530,	-0.017,	-0.001,	0.579,	0.815,	7.00
15:34:58.34,	-0.010,	0.310,	-0.089,	0.960,	-0.010,	0.580,	-0.017,	-0.001,	0.578,	0.816,	7.00
15:34:58.39,	-0.014,	0.308,	-0.087,	0.960,	0.000,	0.580,	-0.017,	-0.001,	0.576,	0.817,	7.00
15:34:58.44,	-0.012,	0.313,	-0.089,	0.980,	0.010,	0.550,	-0.017,	-0.001,	0.574,	0.818,	7.00
15:34:58.49,	-0.012,	0.318,	-0.088,	0.980,	0.020,	0.570,	-0.017,	-0.001,	0.572,	0.820,	7.00
15:34:58.53,	-0.013,	0.316,	-0.088,	1.000,	0.000,	0.610,	-0.017,	-0.001,	0.567,	0.824,	7.00
15:34:58.58,	-0.024,	0.312,	-0.084,	0.990,	0.000,	0.650,	-0.018,	-0.001,	0.562,	0.827,	7.00
15:34:58.62,	-0.027,	0.314,	-0.084,	0.990,	0.010,	0.690,	-0.018,	-0.001,	0.557,	0.830,	7.00
15:34:58.67,	-0.027,	0.317,	-0.086,	1.010,	0.020,	0.720,	-0.018,	-0.001,	0.552,	0.834,	7.00
15:34:58.71,	-0.023,	0.318,	-0.082,	0.990,	0.040,	0.750,	-0.018,	-0.001,	0.549,	0.835,	7.00
15:34:58.76,	-0.024,	0.321,	-0.081,	0.990,	0.030,	0.690,	-0.019,	-0.001,	0.545,	0.838,	7.00
