System_Timestamp,	GPS_Timestamp	Latitude,	Longitude,	Altitude
13:29:17.67,	02:57:19,	0.0,	0.0,	None
13:29:18.84,	02:57:20,	0.0,	0.0,	None
13:29:19.67,	02:57:21,	0.0,	0.0,	None
13:29:20.67,	02:57:22,	0.0,	0.0,	None
13:29:21.67,	02:57:23,	0.0,	0.0,	None
13:29:22.67,	02:57:24,	0.0,	0.0,	None
13:29:23.67,	02:57:25,	0.0,	0.0,	None
13:29:24.85,	02:57:26,	0.0,	0.0,	None
13:29:25.67,	02:57:27,	0.0,	0.0,	None
13:29:26.67,	02:57:28,	0.0,	0.0,	None
13:29:27.67,	02:57:29,	0.0,	0.0,	None
13:29:28.67,	02:57:30,	0.0,	0.0,	None
13:29:29.67,	02:57:31,	0.0,	0.0,	None
13:29:30.84,	02:57:32,	0.0,	0.0,	None
13:29:31.67,	02:57:33,	0.0,	0.0,	None
13:29:32.67,	02:57:34,	0.0,	0.0,	None
13:29:33.67,	02:57:35,	0.0,	0.0,	None
13:29:34.68,	02:57:36,	0.0,	0.0,	None
13:29:35.67,	02:57:37,	0.0,	0.0,	None
13:29:36.83,	02:57:38,	0.0,	0.0,	None
13:29:37.67,	02:57:39,	0.0,	0.0,	None
13:29:38.67,	02:57:40,	0.0,	0.0,	None
13:29:39.67,	02:57:41,	0.0,	0.0,	None
13:29:40.67,	02:57:42,	0.0,	0.0,	None
13:29:41.67,	02:57:43,	0.0,	0.0,	None
13:29:42.84,	02:57:44,	0.0,	0.0,	None
13:29:43.67,	02:57:45,	0.0,	0.0,	None
13:29:44.67,	02:57:46,	0.0,	0.0,	None
13:29:45.67,	02:57:47,	0.0,	0.0,	None
13:29:46.68,	02:57:48,	0.0,	0.0,	None
13:29:47.68,	02:57:49,	0.0,	0.0,	None
13:29:48.84,	02:57:50,	0.0,	0.0,	None
13:29:49.68,	02:57:51,	0.0,	0.0,	None
13:29:50.67,	02:57:52,	0.0,	0.0,	None
13:29:51.67,	02:57:53,	0.0,	0.0,	None
13:29:52.67,	02:57:54,	0.0,	0.0,	None
13:29:53.67,	02:57:55,	0.0,	0.0,	None
13:29:54.84,	02:57:56,	0.0,	0.0,	None
13:29:55.67,	02:57:57,	0.0,	0.0,	None
13:29:56.67,	02:57:58,	0.0,	0.0,	None
13:29:57.67,	02:57:59,	0.0,	0.0,	None
13:29:58.67,	02:58:00,	0.0,	0.0,	None
13:29:59.67,	02:58:01,	0.0,	0.0,	None
13:30:00.84,	02:58:02,	0.0,	0.0,	None
13:30:01.67,	02:58:03,	0.0,	0.0,	None
13:30:02.67,	02:58:04,	0.0,	0.0,	None
13:30:03.67,	02:58:05,	0.0,	0.0,	None
13:30:04.67,	02:58:06,	0.0,	0.0,	None
13:30:05.67,	02:58:07,	0.0,	0.0,	None
13:30:06.83,	02:58:08,	0.0,	0.0,	None
13:30:07.67,	02:58:09,	0.0,	0.0,	None
13:30:08.67,	02:58:10,	0.0,	0.0,	None
13:30:09.67,	02:58:11,	0.0,	0.0,	None
13:30:10.67,	02:58:12,	0.0,	0.0,	None
13:30:11.67,	02:58:13,	0.0,	0.0,	None
13:30:12.85,	02:58:14,	0.0,	0.0,	None
13:30:13.67,	02:58:15,	0.0,	0.0,	None
13:30:14.67,	02:58:16,	0.0,	0.0,	None
13:30:15.67,	02:58:17,	0.0,	0.0,	None
13:30:16.68,	02:58:18,	0.0,	0.0,	None
13:30:17.67,	02:58:19,	0.0,	0.0,	None
13:30:18.84,	02:58:20,	0.0,	0.0,	None
13:30:19.67,	02:58:21,	0.0,	0.0,	None
13:30:20.67,	02:58:22,	0.0,	0.0,	None
13:30:21.67,	02:58:23,	0.0,	0.0,	None
13:30:22.67,	02:58:24,	0.0,	0.0,	None
13:30:23.68,	02:58:25,	0.0,	0.0,	None
13:30:24.83,	02:58:26,	0.0,	0.0,	None
13:30:25.67,	02:58:27,	0.0,	0.0,	None
13:30:26.67,	02:58:28,	0.0,	0.0,	None
13:30:27.67,	02:58:29,	0.0,	0.0,	None
13:30:28.68,	02:58:30,	0.0,	0.0,	None
13:30:29.67,	02:58:31,	0.0,	0.0,	None
13:30:30.85,	02:58:32,	0.0,	0.0,	None
13:30:31.67,	02:58:33,	0.0,	0.0,	None
13:30:32.67,	02:58:34,	0.0,	0.0,	None
13:30:33.67,	02:58:35,	0.0,	0.0,	None
13:30:34.67,	02:58:36,	0.0,	0.0,	None
13:30:35.68,	02:58:37,	0.0,	0.0,	None
13:30:36.85,	02:58:38,	0.0,	0.0,	None
13:30:37.67,	02:58:39,	0.0,	0.0,	None
13:30:38.68,	02:58:40,	0.0,	0.0,	None
13:30:39.68,	02:58:41,	0.0,	0.0,	None
13:30:40.68,	02:58:42,	0.0,	0.0,	None
13:30:41.68,	02:58:43,	0.0,	0.0,	None
13:30:42.84,	02:58:44,	0.0,	0.0,	None
13:30:43.67,	02:58:45,	0.0,	0.0,	None
13:30:44.67,	02:58:46,	0.0,	0.0,	None
13:30:45.67,	02:58:47,	0.0,	0.0,	None
13:30:46.68,	02:58:48,	0.0,	0.0,	None
13:30:47.67,	02:58:49,	0.0,	0.0,	None
13:30:48.84,	02:58:50,	0.0,	0.0,	None
13:30:49.67,	02:58:51,	0.0,	0.0,	None
13:30:50.67,	02:58:52,	0.0,	0.0,	None
13:30:51.68,	02:58:53,	0.0,	0.0,	None
13:30:52.68,	02:58:54,	0.0,	0.0,	None
13:30:53.67,	02:58:55,	0.0,	0.0,	None
13:30:54.84,	02:58:56,	0.0,	0.0,	None
13:30:55.68,	02:58:57,	0.0,	0.0,	None
13:30:56.67,	02:58:58,	0.0,	0.0,	None
13:30:57.68,	02:58:59,	0.0,	0.0,	None
13:30:58.67,	02:59:00,	0.0,	0.0,	None
13:30:59.67,	02:59:01,	0.0,	0.0,	None
13:31:00.84,	02:59:02,	0.0,	0.0,	None
13:31:01.67,	02:59:03,	0.0,	0.0,	None
13:31:02.68,	02:59:04,	0.0,	0.0,	None
13:31:03.68,	02:59:05,	0.0,	0.0,	None
13:31:04.68,	02:59:06,	0.0,	0.0,	None
13:31:05.68,	02:59:07,	0.0,	0.0,	None
13:31:06.84,	02:59:08,	0.0,	0.0,	None
13:31:07.68,	02:59:09,	0.0,	0.0,	None
13:31:08.68,	02:59:10,	0.0,	0.0,	None
13:31:09.67,	02:59:11,	0.0,	0.0,	None
13:31:10.67,	02:59:12,	0.0,	0.0,	None
13:31:11.67,	02:59:13,	0.0,	0.0,	None
13:31:12.84,	02:59:14,	0.0,	0.0,	None
13:31:13.67,	02:59:15,	0.0,	0.0,	None
13:31:14.68,	02:59:16,	0.0,	0.0,	None
13:31:15.68,	02:59:17,	0.0,	0.0,	None
13:31:16.67,	02:59:18,	0.0,	0.0,	None
13:31:17.67,	02:59:19,	0.0,	0.0,	None
13:31:18.83,	02:59:20,	0.0,	0.0,	None
13:31:19.67,	02:59:21,	0.0,	0.0,	None
13:31:20.67,	02:59:22,	0.0,	0.0,	None
13:31:21.67,	02:59:23,	0.0,	0.0,	None
13:31:22.68,	02:59:24,	0.0,	0.0,	None
13:31:23.67,	02:59:25,	0.0,	0.0,	None
13:31:24.83,	02:59:26,	0.0,	0.0,	None
13:31:25.68,	02:59:27,	0.0,	0.0,	None
13:31:26.67,	02:59:28,	0.0,	0.0,	None
13:31:27.68,	02:59:29,	0.0,	0.0,	None
13:31:28.67,	02:59:30,	0.0,	0.0,	None
13:31:29.67,	02:59:31,	0.0,	0.0,	None
13:31:30.83,	02:59:32,	0.0,	0.0,	None
13:31:31.67,	02:59:33,	0.0,	0.0,	None
13:31:32.67,	02:59:34,	0.0,	0.0,	None
13:31:33.68,	02:59:35,	0.0,	0.0,	None
13:31:34.67,	02:59:36,	0.0,	0.0,	None
13:31:35.67,	02:59:37,	0.0,	0.0,	None
13:31:36.84,	02:59:38,	0.0,	0.0,	None
13:31:37.68,	02:59:39,	0.0,	0.0,	None
13:31:38.67,	02:59:40,	0.0,	0.0,	None
13:31:39.68,	02:59:41,	0.0,	0.0,	None
13:31:40.67,	02:59:42,	0.0,	0.0,	None
13:31:41.68,	02:59:43,	0.0,	0.0,	None
13:31:42.83,	02:59:44,	0.0,	0.0,	None
13:31:43.68,	02:59:45,	0.0,	0.0,	None
13:31:44.67,	02:59:46,	0.0,	0.0,	None
13:31:45.67,	02:59:47,	0.0,	0.0,	None
13:31:46.68,	02:59:48,	0.0,	0.0,	None
13:31:47.67,	02:59:49,	0.0,	0.0,	None
13:31:48.85,	02:59:50,	0.0,	0.0,	None
13:31:49.68,	02:59:51,	0.0,	0.0,	None
13:31:50.67,	02:59:52,	0.0,	0.0,	None
13:31:51.67,	02:59:53,	0.0,	0.0,	None
13:31:52.67,	02:59:54,	0.0,	0.0,	None
13:31:53.68,	02:59:55,	0.0,	0.0,	None
13:31:54.84,	02:59:56,	0.0,	0.0,	None
13:31:55.67,	02:59:57,	0.0,	0.0,	None
13:31:56.68,	02:59:58,	0.0,	0.0,	None
13:31:57.68,	02:59:59,	0.0,	0.0,	None
13:31:58.67,	03:00:00,	0.0,	0.0,	None
13:31:59.68,	03:00:01,	0.0,	0.0,	None
13:32:00.82,	03:00:02,	0.0,	0.0,	None
13:32:01.72,	03:00:02,	0.0,	0.0,	None
13:32:02.72,	03:00:04,	0.0,	0.0,	None
13:32:03.72,	03:00:05,	0.0,	0.0,	None
13:32:04.72,	03:00:06,	0.0,	0.0,	None
13:32:05.72,	03:00:07,	0.0,	0.0,	None
13:32:06.89,	03:00:08,	0.0,	0.0,	None
13:32:07.72,	03:00:09,	0.0,	0.0,	None
13:32:08.72,	03:00:10,	0.0,	0.0,	None
13:32:09.72,	03:00:11,	0.0,	0.0,	None
13:32:10.72,	03:00:12,	0.0,	0.0,	None
13:32:11.72,	03:00:13,	0.0,	0.0,	None
13:32:12.88,	03:00:14,	0.0,	0.0,	None
13:32:13.72,	03:00:15,	0.0,	0.0,	None
13:32:14.72,	03:00:16,	0.0,	0.0,	None
13:32:15.72,	03:00:17,	0.0,	0.0,	None
13:32:16.72,	03:00:18,	0.0,	0.0,	None
13:32:17.72,	03:00:19,	0.0,	0.0,	None
13:32:18.89,	03:00:20,	0.0,	0.0,	None
13:32:19.72,	03:00:21,	0.0,	0.0,	None
13:32:20.72,	03:00:22,	0.0,	0.0,	None
13:32:21.72,	03:00:23,	0.0,	0.0,	None
13:32:22.72,	03:00:24,	0.0,	0.0,	None
13:32:23.72,	03:00:25,	0.0,	0.0,	None
13:32:24.89,	03:00:26,	0.0,	0.0,	None
13:32:25.72,	03:00:27,	0.0,	0.0,	None
13:32:26.72,	03:00:28,	0.0,	0.0,	None
13:32:27.72,	03:00:29,	0.0,	0.0,	None
13:32:28.72,	03:00:30,	0.0,	0.0,	None
13:32:29.72,	03:00:31,	0.0,	0.0,	None
13:32:30.88,	03:00:32,	0.0,	0.0,	None
13:32:31.72,	03:00:33,	0.0,	0.0,	None
13:32:32.72,	03:00:34,	0.0,	0.0,	None
13:32:33.72,	03:00:35,	0.0,	0.0,	None
13:32:34.72,	03:00:36,	0.0,	0.0,	None
13:32:35.72,	03:00:37,	0.0,	0.0,	None
13:32:36.88,	03:00:38,	0.0,	0.0,	None
13:32:37.72,	03:00:39,	0.0,	0.0,	None
13:32:38.72,	03:00:40,	0.0,	0.0,	None
13:32:39.72,	03:00:41,	0.0,	0.0,	None
13:32:40.72,	03:00:42,	0.0,	0.0,	None
13:32:41.72,	03:00:43,	0.0,	0.0,	None
13:32:42.88,	03:00:44,	0.0,	0.0,	None
13:32:43.72,	03:00:45,	0.0,	0.0,	None
13:32:44.73,	03:00:46,	0.0,	0.0,	None
13:32:45.73,	03:00:47,	0.0,	0.0,	None
13:32:46.72,	03:00:48,	0.0,	0.0,	None
13:32:47.73,	03:00:49,	0.0,	0.0,	None
13:32:48.88,	03:00:50,	0.0,	0.0,	None
13:32:49.73,	03:00:51,	0.0,	0.0,	None
13:32:50.73,	03:00:52,	0.0,	0.0,	None
13:32:51.73,	03:00:53,	0.0,	0.0,	None
13:32:52.73,	03:00:54,	0.0,	0.0,	None
13:32:53.73,	03:00:55,	0.0,	0.0,	None
13:32:54.89,	03:00:56,	0.0,	0.0,	None
13:32:55.72,	03:00:57,	0.0,	0.0,	None
13:32:56.73,	03:00:58,	0.0,	0.0,	None
13:32:57.72,	03:00:59,	0.0,	0.0,	None
13:32:58.73,	03:01:00,	0.0,	0.0,	None
13:32:59.72,	03:01:01,	0.0,	0.0,	None
13:33:00.89,	03:01:02,	0.0,	0.0,	None
13:33:01.73,	03:01:03,	0.0,	0.0,	None
13:33:02.73,	03:01:04,	0.0,	0.0,	None
13:33:03.73,	03:01:05,	0.0,	0.0,	None
13:33:04.73,	03:01:06,	0.0,	0.0,	None
13:33:05.73,	03:01:07,	0.0,	0.0,	None
13:33:06.88,	03:01:08,	0.0,	0.0,	None
13:33:07.73,	03:01:09,	0.0,	0.0,	None
13:33:08.72,	03:01:10,	0.0,	0.0,	None
13:33:09.73,	03:01:11,	0.0,	0.0,	None
13:33:10.72,	03:01:12,	0.0,	0.0,	None
13:33:11.72,	03:01:13,	0.0,	0.0,	None
13:33:12.89,	03:01:14,	0.0,	0.0,	None
13:33:13.72,	03:01:15,	0.0,	0.0,	None
13:33:14.72,	03:01:16,	0.0,	0.0,	None
13:33:15.73,	03:01:17,	0.0,	0.0,	None
13:33:16.72,	03:01:18,	0.0,	0.0,	None
13:33:17.72,	03:01:19,	0.0,	0.0,	None
13:33:18.89,	03:01:20,	0.0,	0.0,	None
13:33:19.72,	03:01:21,	0.0,	0.0,	None
13:33:20.72,	03:01:22,	0.0,	0.0,	None
13:33:21.72,	03:01:23,	0.0,	0.0,	None
13:33:22.72,	03:01:24,	0.0,	0.0,	None
13:33:23.72,	03:01:25,	0.0,	0.0,	None
13:33:24.89,	03:01:26,	0.0,	0.0,	None
13:33:25.73,	03:01:27,	0.0,	0.0,	None
13:33:26.72,	03:01:28,	0.0,	0.0,	None
13:33:27.72,	03:01:29,	0.0,	0.0,	None
13:33:28.73,	03:01:30,	0.0,	0.0,	None
13:33:29.73,	03:01:31,	0.0,	0.0,	None
13:33:30.88,	03:01:32,	0.0,	0.0,	None
13:33:31.72,	03:01:33,	0.0,	0.0,	None
13:33:32.72,	03:01:34,	0.0,	0.0,	None
13:33:33.72,	03:01:35,	0.0,	0.0,	None
13:33:34.73,	03:01:36,	0.0,	0.0,	None
13:33:35.72,	03:01:37,	0.0,	0.0,	None
13:33:36.88,	03:01:38,	0.0,	0.0,	None
13:33:37.72,	03:01:39,	0.0,	0.0,	None
13:33:38.73,	03:01:40,	0.0,	0.0,	None
13:33:39.72,	03:01:41,	0.0,	0.0,	None
13:33:40.72,	03:01:42,	0.0,	0.0,	None
13:33:41.72,	03:01:43,	0.0,	0.0,	None
13:33:42.88,	03:01:44,	0.0,	0.0,	None
13:33:43.72,	03:01:45,	0.0,	0.0,	None
13:33:44.72,	03:01:46,	0.0,	0.0,	None
13:33:45.72,	03:01:47,	0.0,	0.0,	None
13:33:46.72,	03:01:48,	0.0,	0.0,	None
13:33:47.72,	03:01:49,	0.0,	0.0,	None
13:33:48.93,	03:01:50,	0.0,	0.0,	None
13:33:49.74,	03:01:51,	0.0,	0.0,	None
13:33:50.74,	03:01:52,	0.0,	0.0,	None
13:33:51.74,	03:01:53,	0.0,	0.0,	None
13:33:52.74,	03:01:54,	0.0,	0.0,	None
13:33:53.74,	03:01:55,	0.0,	0.0,	None
13:33:54.74,	03:01:56,	0.0,	0.0,	None
13:33:55.74,	03:01:57,	0.0,	0.0,	None
13:33:56.74,	03:01:58,	0.0,	0.0,	None
13:33:57.74,	03:01:59,	0.0,	0.0,	None
13:33:58.74,	03:02:00,	0.0,	0.0,	None
13:33:59.74,	03:02:01,	0.0,	0.0,	None
13:34:00.74,	03:02:02,	0.0,	0.0,	None
13:34:01.73,	03:02:03,	0.0,	0.0,	None
13:34:02.74,	03:02:04,	0.0,	0.0,	None
13:34:03.73,	03:02:05,	0.0,	0.0,	None
13:34:04.74,	03:02:06,	0.0,	0.0,	None
13:34:05.74,	03:02:07,	0.0,	0.0,	None
13:34:06.74,	03:02:08,	0.0,	0.0,	None
13:34:07.74,	03:02:09,	0.0,	0.0,	None
13:34:08.74,	03:02:10,	0.0,	0.0,	None
13:34:09.74,	03:02:11,	0.0,	0.0,	None
13:34:10.74,	03:02:12,	0.0,	0.0,	None
13:34:11.74,	03:02:13,	0.0,	0.0,	None
13:34:12.74,	03:02:14,	0.0,	0.0,	None
13:34:13.74,	03:02:15,	0.0,	0.0,	None
13:34:14.73,	03:02:16,	0.0,	0.0,	None
13:34:15.74,	03:02:17,	0.0,	0.0,	None
13:34:16.73,	03:02:18,	0.0,	0.0,	None
13:34:17.74,	03:02:19,	0.0,	0.0,	None
13:34:18.74,	03:02:20,	0.0,	0.0,	None
13:34:19.75,	03:02:21,	0.0,	0.0,	None
13:34:20.74,	03:02:22,	0.0,	0.0,	None
13:34:21.74,	03:02:23,	-34.423703,	147.517162167,	264.5
13:34:22.74,	03:02:24,	-34.4237038333,	147.517548333,	295.8
13:34:23.74,	03:02:25,	-34.4237066667,	147.5175285,	291.1
13:34:24.74,	03:02:26,	-34.4237091667,	147.517526167,	288.8
13:34:25.74,	03:02:27,	-34.423709,	147.517530667,	290.0
13:34:26.74,	03:02:28,	-34.423715,	147.517502,	288.8
13:34:27.74,	03:02:29,	-34.4237163333,	147.517515333,	287.0
13:34:28.74,	03:02:30,	-34.4237115,	147.517522333,	288.8
13:34:29.74,	03:02:31,	-34.4237128333,	147.517526833,	287.9
13:34:30.74,	03:02:32,	-34.4237146667,	147.517522333,	288.2
13:34:31.74,	03:02:33,	-34.4237173333,	147.517522167,	287.9
13:34:32.74,	03:02:34,	-34.4237201667,	147.517518,	287.6
13:34:33.74,	03:02:35,	-34.4237228333,	147.517506167,	287.8
13:34:34.74,	03:02:36,	-34.4237251667,	147.51751,	288.0
13:34:35.74,	03:02:37,	-34.423726,	147.517516167,	287.5
13:34:36.74,	03:02:38,	-34.423727,	147.517507,	287.5
13:34:37.74,	03:02:39,	-34.4237258333,	147.517502833,	287.3
13:34:38.74,	03:02:40,	-34.4237243333,	147.517503333,	287.6
13:34:39.74,	03:02:41,	-34.4237238333,	147.5175095,	287.4
13:34:40.74,	03:02:42,	-34.4237233333,	147.517518167,	287.2
13:34:41.74,	03:02:43,	-34.4237241667,	147.517525667,	286.5
13:34:42.74,	03:02:44,	-34.4237235,	147.517534167,	286.3
13:34:43.75,	03:02:45,	-34.4237223333,	147.517546333,	286.7
13:34:44.74,	03:02:46,	-34.4237218333,	147.517554167,	286.7
13:34:45.74,	03:02:47,	-34.4237205,	147.5175575,	286.3
13:34:46.74,	03:02:48,	-34.4237196667,	147.517566,	286.2
13:34:47.74,	03:02:49,	-34.42372,	147.517570667,	285.5
13:34:48.74,	03:02:50,	-34.42372,	147.517571833,	285.0
13:34:49.74,	03:02:51,	-34.42372,	147.517571333,	284.6
13:34:50.74,	03:02:52,	-34.4237203333,	147.517572,	284.3
13:34:51.74,	03:02:53,	-34.4237206667,	147.517572333,	283.7
13:34:52.74,	03:02:54,	-34.4237208333,	147.517572333,	283.7
13:34:53.74,	03:02:55,	-34.423721,	147.517575333,	283.6
13:34:54.74,	03:02:56,	-34.42372,	147.517579,	283.6
13:34:55.75,	03:02:57,	-34.4237193333,	147.517586333,	283.5
13:34:56.74,	03:02:58,	-34.4237188333,	147.5175955,	284.1
13:34:57.74,	03:02:59,	-34.4237191667,	147.517605,	284.2
13:34:58.74,	03:03:00,	-34.4237193333,	147.5176105,	284.1
13:34:59.74,	03:03:01,	-34.4237193333,	147.517617,	284.2
13:35:00.74,	03:03:02,	-34.423719,	147.517620833,	284.3
13:35:01.75,	03:03:03,	-34.423718,	147.517625,	284.4
13:35:02.74,	03:03:04,	-34.4237195,	147.517627833,	283.9
13:35:03.75,	03:03:05,	-34.4237211667,	147.517629833,	283.2
13:35:04.74,	03:03:06,	-34.423722,	147.517630833,	282.3
13:35:05.74,	03:03:07,	-34.423724,	147.517629833,	281.2
13:35:06.74,	03:03:08,	-34.4237258333,	147.517629,	280.0
13:35:07.74,	03:03:09,	-34.4237266667,	147.517627167,	278.9
13:35:08.74,	03:03:10,	-34.4237263333,	147.5176255,	278.3
13:35:09.75,	03:03:11,	-34.4237296667,	147.517621667,	276.4
13:35:10.74,	03:03:12,	-34.4237301667,	147.517617333,	276.0
13:35:11.75,	03:03:13,	-34.4237283333,	147.517612167,	275.2
13:35:12.75,	03:03:14,	-34.4237268333,	147.5176075,	274.7
13:35:13.75,	03:03:15,	-34.423725,	147.517604167,	274.3
13:35:14.74,	03:03:16,	-34.4237276667,	147.517603333,	274.3
13:35:15.74,	03:03:17,	-34.4237271667,	147.517603,	274.2
13:35:16.74,	03:03:18,	-34.423727,	147.517597667,	273.8
13:35:17.74,	03:03:19,	-34.4237265,	147.517596333,	272.5
13:35:18.74,	03:03:20,	-34.4237233333,	147.517593,	272.0
13:35:19.75,	03:03:21,	-34.4237228333,	147.517586167,	271.7
13:35:20.75,	03:03:22,	-34.4237216667,	147.517580667,	271.1
13:35:21.75,	03:03:23,	-34.423724,	147.517585,	270.9
13:35:22.74,	03:03:24,	-34.4237228333,	147.517585,	271.6
13:35:23.74,	03:03:25,	-34.42372,	147.5175885,	272.4
13:35:24.74,	03:03:26,	-34.4237181667,	147.517595167,	273.2
13:35:25.74,	03:03:27,	-34.4237168333,	147.5176005,	274.0
13:35:26.74,	03:03:28,	-34.4237161667,	147.517601833,	273.9
13:35:27.74,	03:03:29,	-34.4237161667,	147.517601667,	273.6
13:35:28.74,	03:03:30,	-34.4237158333,	147.517605167,	273.6
13:35:29.74,	03:03:31,	-34.4237155,	147.517608,	273.9
13:35:30.74,	03:03:32,	-34.4237158333,	147.517610833,	273.9
13:35:31.74,	03:03:33,	-34.4237158333,	147.517614,	274.3
13:35:32.74,	03:03:34,	-34.4237156667,	147.5176165,	274.5
13:35:33.74,	03:03:35,	-34.4237151667,	147.5176185,	274.6
13:35:34.74,	03:03:36,	-34.4237151667,	147.5176205,	274.5
13:35:35.74,	03:03:37,	-34.423715,	147.5176215,	274.6
13:35:36.74,	03:03:38,	-34.4237155,	147.517621667,	274.3
13:35:37.74,	03:03:39,	-34.4237155,	147.517622667,	274.7
13:35:38.74,	03:03:37,	-34.423716,	147.517622833,	274.9
13:35:39.74,	03:03:38,	-34.4237156667,	147.517623,	274.9
13:35:40.74,	03:03:39,	-34.4237163333,	147.517623167,	274.3
13:35:41.74,	03:03:40,	-34.423718,	147.517626833,	275.0
13:35:42.74,	03:03:41,	-34.4237183333,	147.517629667,	275.8
13:35:43.75,	03:03:42,	-34.423718,	147.517634333,	276.5
13:35:44.74,	03:03:43,	-34.4237156667,	147.517640333,	277.7
13:35:45.74,	03:03:44,	-34.4237168333,	147.517642667,	277.7
13:35:46.74,	03:03:45,	-34.4237165,	147.5176465,	278.4
13:35:47.74,	03:03:46,	-34.4237171667,	147.517647667,	278.2
13:35:48.74,	03:03:47,	-34.4237195,	147.5176475,	277.6
13:35:49.74,	03:03:48,	-34.4237205,	147.517647333,	277.0
13:35:50.74,	03:03:49,	-34.4237206667,	147.51765,	277.0
13:35:51.74,	03:03:50,	-34.4237231667,	147.517651667,	276.8
13:35:52.74,	03:03:51,	-34.4237243333,	147.517653,	276.3
13:35:53.74,	03:03:52,	-34.4237231667,	147.517655667,	276.5
13:35:54.74,	03:03:53,	-34.4237228333,	147.517657833,	276.7
13:35:55.75,	03:03:54,	-34.4237203333,	147.517663,	278.0
13:35:56.74,	03:03:55,	-34.4237198333,	147.5176645,	277.9
13:35:57.74,	03:03:56,	-34.4237193333,	147.517663333,	278.9
13:35:58.74,	03:03:57,	-34.4237203333,	147.5176625,	278.9
13:35:59.74,	03:03:58,	-34.4237178333,	147.517665333,	279.4
13:36:00.74,	03:03:59,	-34.4237155,	147.517666333,	280.0
13:36:01.74,	03:04:00,	-34.4237135,	147.517667333,	280.4
13:36:02.74,	03:04:01,	-34.4237116667,	147.51767,	281.2
13:36:03.74,	03:04:02,	-34.4237095,	147.517671,	281.7
13:36:04.74,	03:04:03,	-34.4237071667,	147.517671667,	282.1
13:36:05.74,	03:04:04,	-34.4237048333,	147.517673667,	282.7
13:36:06.74,	03:04:05,	-34.4237021667,	147.517676333,	283.0
13:36:07.74,	03:04:06,	-34.4236995,	147.5176765,	283.0
13:36:08.74,	03:04:07,	-34.423697,	147.517677333,	283.3
13:36:09.74,	03:04:08,	-34.423695,	147.517679333,	284.2
13:36:10.74,	03:04:09,	-34.423692,	147.517676833,	284.4
13:36:11.74,	03:04:10,	-34.4236943333,	147.51768,	286.0
13:36:12.74,	03:04:11,	-34.423693,	147.517684833,	287.7
13:36:13.74,	03:04:12,	-34.4236861667,	147.517693667,	289.2
13:36:14.74,	03:04:13,	-34.4236818333,	147.517696833,	290.9
13:36:15.74,	03:04:14,	-34.4236785,	147.517687667,	291.8
13:36:16.74,	03:04:15,	-34.4236713333,	147.517686333,	293.5
13:36:17.74,	03:04:16,	-34.4236671667,	147.517692833,	295.5
13:36:18.74,	03:04:17,	-34.42367,	147.517680667,	295.3
13:36:19.74,	03:04:18,	-34.4236668333,	147.517678333,	297.3
13:36:20.74,	03:04:19,	-34.4236646667,	147.517662833,	297.2
13:36:21.74,	03:04:20,	-34.4236623333,	147.517666333,	297.5
13:36:22.74,	03:04:21,	-34.4236675,	147.5176715,	295.7
13:36:23.74,	03:04:22,	-34.4236686667,	147.517674667,	295.3
13:36:24.74,	03:04:23,	-34.4236711667,	147.5176655,	293.0
13:36:25.74,	03:04:24,	-34.4236735,	147.517660333,	291.3
13:36:26.74,	03:04:25,	-34.423674,	147.5176575,	290.4
13:36:27.74,	03:04:26,	-34.423677,	147.517648333,	289.2
13:36:28.74,	03:04:27,	-34.4236785,	147.517648667,	288.5
13:36:29.74,	03:04:28,	-34.4236816667,	147.517641167,	287.1
13:36:30.74,	03:04:29,	-34.4236818333,	147.517630667,	285.7
13:36:31.74,	03:04:30,	-34.4236793333,	147.517630333,	285.4
13:36:32.74,	03:04:31,	-34.4236916667,	147.517635,	282.6
13:36:33.74,	03:04:32,	-34.4236968333,	147.5176335,	279.9
13:36:34.74,	03:04:33,	-34.423696,	147.5176495,	279.4
13:36:35.74,	03:04:34,	-34.4236983333,	147.517651667,	278.3
13:36:36.74,	03:04:35,	-34.423703,	147.517651,	277.3
13:36:37.74,	03:04:36,	-34.4237071667,	147.517655833,	277.8
13:36:38.74,	03:04:37,	-34.4237216667,	147.517660167,	276.8
13:36:39.74,	03:04:38,	-34.4237371667,	147.517662167,	276.8
13:36:40.74,	03:04:39,	-34.4237501667,	147.517662667,	277.3
13:36:41.74,	03:04:40,	-34.4237501667,	147.5176705,	280.3
13:36:42.74,	03:04:41,	-34.423771,	147.517708,	287.0
13:36:43.74,	03:04:42,	-34.4237815,	147.5177155,	288.3
13:36:44.75,	03:04:43,	-34.4237851667,	147.517722333,	289.7
13:36:45.74,	03:04:44,	-34.423789,	147.517728,	290.3
13:36:46.74,	03:04:45,	-34.4237941667,	147.517729667,	290.8
13:36:47.75,	03:04:46,	-34.423797,	147.517731333,	291.0
13:36:48.75,	03:04:47,	-34.4237995,	147.517732167,	291.4
13:36:49.74,	03:04:48,	-34.4237996667,	147.517733333,	291.4
13:36:50.74,	03:04:49,	-34.4237985,	147.517736833,	290.9
13:36:51.74,	03:04:50,	-34.4237985,	147.517745167,	290.7
13:36:52.74,	03:04:51,	-34.4237988333,	147.517746,	290.5
13:36:53.74,	03:04:52,	-34.423798,	147.517745833,	290.3
13:36:54.74,	03:04:53,	-34.4237971667,	147.517749667,	290.2
